grammar_type	nsyl	front	word
noun	3	FALSE	rarmakíl
noun	3	TRUE	preszütőny
verb	1	FALSE	rúl
verb	1	TRUE	fök
verb	2	FALSE	fulijt
verb	2	TRUE	feröz
verb	3	FALSE	zászídal
verb	3	TRUE	börintöl
noun	1	FALSE	dov
noun	1	TRUE	dőj
noun	2	FALSE	kífong
noun	2	TRUE	tíbrül
noun	3	FALSE	lipopurt
noun	3	TRUE	mönyekegy
verb	1	FALSE	fal
verb	1	TRUE	ving
verb	2	FALSE	vulkog
verb	2	TRUE	bögyek
verb	3	FALSE	vízurmuk
verb	3	TRUE	fepüríng
noun	1	FALSE	maj
noun	1	TRUE	til
noun	2	FALSE	kákíng
noun	2	TRUE	mügrep
noun	3	FALSE	fakarúm
noun	3	TRUE	szijszöbír
verb	1	FALSE	ful
verb	1	TRUE	kek
verb	2	FALSE	kuviz
verb	2	TRUE	bőmplet
verb	3	FALSE	márlilát
verb	3	TRUE	metözsőz
noun	1	FALSE	gnat
noun	1	TRUE	bep
noun	2	FALSE	káluny
noun	2	TRUE	küntin
noun	3	FALSE	sugninkag
noun	3	TRUE	pelmöved
verb	1	FALSE	lil
verb	1	TRUE	lűl
verb	2	FALSE	konyog
verb	2	TRUE	tüpül
verb	3	FALSE	lószuruk
verb	3	TRUE	züjegüt
noun	1	FALSE	típ
noun	1	TRUE	rínd
noun	2	FALSE	kíldunt
noun	2	TRUE	bébön
noun	3	FALSE	sziszunyóg
noun	3	TRUE	kőzölüg
verb	1	FALSE	mak
verb	1	TRUE	tít
verb	2	FALSE	fúpoz
verb	2	TRUE	pőntet
verb	3	FALSE	noszidul
verb	3	TRUE	kífetön
noun	1	FALSE	vín
noun	1	TRUE	kül
noun	2	FALSE	putup
noun	2	TRUE	bínöz
noun	3	FALSE	níszakoj
noun	3	TRUE	neleken
verb	1	FALSE	jút
verb	1	TRUE	köt
verb	2	FALSE	kotal
verb	2	TRUE	pékük
verb	3	FALSE	vojgotlól
verb	3	TRUE	sztűnivől
noun	1	FALSE	pur
noun	1	TRUE	szögy
noun	2	FALSE	nudar
noun	2	TRUE	zsűsög
noun	3	FALSE	lidizsol
noun	3	TRUE	szöszüszig
verb	1	FALSE	bant
verb	1	TRUE	jöt
verb	2	FALSE	jufil
verb	2	TRUE	tífük
verb	3	FALSE	rirpupak
verb	3	TRUE	gübümöt
noun	1	FALSE	szút
noun	1	TRUE	fíl
noun	2	FALSE	róklol
noun	2	TRUE	pőrnyör
noun	3	FALSE	buborút
noun	3	TRUE	tölükilt
verb	1	FALSE	bol
verb	1	TRUE	kik
verb	2	FALSE	sítol
verb	2	TRUE	rükez
verb	3	FALSE	motarok
verb	3	TRUE	böszevük
noun	1	FALSE	fán
noun	1	TRUE	tül
noun	2	FALSE	núrnuk
noun	2	TRUE	mőnzün
noun	3	FALSE	kífigól
noun	3	TRUE	sűböküt
verb	1	FALSE	váj
verb	1	TRUE	pőt
verb	2	FALSE	pomik
verb	2	TRUE	pékíl
verb	3	FALSE	bódabil
verb	3	TRUE	fülvesköl
noun	1	FALSE	kúm
noun	1	TRUE	pör
noun	2	FALSE	karunz
noun	2	TRUE	nőfün
noun	3	FALSE	mufíntam
noun	3	TRUE	mőnyíjtírt
verb	1	FALSE	mak
verb	1	TRUE	bil
verb	2	FALSE	rastul
verb	2	TRUE	dejtül
verb	3	FALSE	kusavír
verb	3	TRUE	lüsegyín
noun	1	FALSE	fínd
noun	1	TRUE	nün
noun	2	FALSE	kúgnal
noun	2	TRUE	töszög
noun	3	FALSE	fódíjfor
noun	3	TRUE	fűrülsög
verb	1	FALSE	kot
verb	1	TRUE	strég
verb	2	FALSE	savok
verb	2	TRUE	fíbük
verb	3	FALSE	kíporák
verb	3	TRUE	típenüz
noun	1	FALSE	nív
noun	1	TRUE	köm
noun	2	FALSE	dárdar
noun	2	TRUE	bémöl
noun	3	FALSE	kípilont
noun	3	TRUE	vesnüpík
verb	1	FALSE	dul
verb	1	TRUE	kít
verb	2	FALSE	prúral
verb	2	TRUE	jőtöt
verb	3	FALSE	tólangyid
verb	3	TRUE	zsöbümik
noun	1	FALSE	lon
noun	1	TRUE	föt
noun	2	FALSE	kószal
noun	2	TRUE	meket
noun	3	FALSE	sókízaz
noun	3	TRUE	flíbíler
verb	1	FALSE	mal
verb	1	TRUE	kel
verb	2	FALSE	szónvír
verb	2	TRUE	rüpíd
verb	3	FALSE	voljoful
verb	3	TRUE	dümöfőt
noun	1	FALSE	vóg
noun	1	TRUE	vül
noun	2	FALSE	kójfaz
noun	2	TRUE	téver
noun	3	FALSE	nagvumúr
noun	3	TRUE	kűkikeg
verb	1	FALSE	bót
verb	1	TRUE	vek
verb	2	FALSE	kájul
verb	2	TRUE	trílkik
verb	3	FALSE	sztogiprul
verb	3	TRUE	bírjökűt
noun	1	FALSE	vur
noun	1	TRUE	dejt
noun	2	FALSE	kunvít
noun	2	TRUE	küsüjz
noun	3	FALSE	lánosok
noun	3	TRUE	szőbünmel
verb	1	FALSE	páz
verb	1	TRUE	fég
verb	2	FALSE	lurkuk
verb	2	TRUE	mődil
verb	3	FALSE	porkítul
verb	3	TRUE	dévögdüt
noun	1	FALSE	szkop
noun	1	TRUE	szík
noun	2	FALSE	fúrot
noun	2	TRUE	féken
noun	3	FALSE	fítípud
noun	3	TRUE	kűjdíbüg
verb	1	FALSE	kúk
verb	1	TRUE	möl
verb	2	FALSE	fratut
verb	2	TRUE	réröt
verb	3	FALSE	popromiz
verb	3	TRUE	vőseszkék
noun	1	FALSE	lum
noun	1	TRUE	tüt
noun	2	FALSE	míviv
noun	2	TRUE	kílört
noun	3	FALSE	túrtoran
noun	3	TRUE	lüretriny
verb	1	FALSE	gol
verb	1	TRUE	trög
verb	2	FALSE	szityad
verb	2	TRUE	jelöl
verb	3	FALSE	károkil
verb	3	TRUE	rügifel
noun	1	FALSE	mor
noun	1	TRUE	dük
noun	2	FALSE	bilur
noun	2	TRUE	sevik
noun	3	FALSE	búlavul
noun	3	TRUE	strénergep
verb	1	FALSE	foz
verb	1	TRUE	bík
verb	2	FALSE	ráksíl
verb	2	TRUE	spöpög
verb	3	FALSE	varobat
verb	3	TRUE	vőlírkil
noun	1	FALSE	son
noun	1	TRUE	fűt
noun	2	FALSE	gaszir
noun	2	TRUE	béküg
noun	3	FALSE	fustobóm
noun	3	TRUE	tüsepüg
verb	1	FALSE	doz
verb	1	TRUE	tiz
verb	2	FALSE	tazal
verb	2	TRUE	küpel
verb	3	FALSE	púngakud
verb	3	TRUE	küsdilűl
noun	1	FALSE	dít
noun	1	TRUE	pík
noun	2	FALSE	mogít
noun	2	TRUE	kélögy
noun	3	FALSE	mópildúk
noun	3	TRUE	zsédvekiv
verb	1	FALSE	dul
verb	1	TRUE	söt
verb	2	FALSE	mutil
verb	2	TRUE	sűbed
verb	3	FALSE	garutál
verb	3	TRUE	repekől
noun	1	FALSE	bug
noun	1	TRUE	nöz
noun	2	FALSE	lípor
noun	2	TRUE	műsztüm
noun	3	FALSE	vubafág
noun	3	TRUE	vévügíl
verb	1	FALSE	kil
verb	1	TRUE	mel
verb	2	FALSE	kúngal
verb	2	TRUE	tüvek
verb	3	FALSE	ropovol
verb	3	TRUE	pürifök
noun	1	FALSE	fog
noun	1	TRUE	ben
noun	2	FALSE	jalom
noun	2	TRUE	börüp
noun	3	FALSE	póvundum
noun	3	TRUE	gődüvür
verb	1	FALSE	nat
verb	1	TRUE	bít
verb	2	FALSE	kávol
verb	2	TRUE	silít
verb	3	FALSE	purdodak
verb	3	TRUE	sekígöt
noun	1	FALSE	rony
noun	1	TRUE	küg
noun	2	FALSE	múkur
noun	2	TRUE	kémílt
noun	3	FALSE	právapim
noun	3	TRUE	sídörön
verb	1	FALSE	mul
verb	1	TRUE	rét
verb	2	FALSE	rúmal
verb	2	TRUE	tekül
verb	3	FALSE	kadopok
verb	3	TRUE	fűpökök
noun	1	FALSE	bar
noun	1	TRUE	mir
noun	2	FALSE	falmal
noun	2	TRUE	lévüz
noun	3	FALSE	suprubir
noun	3	TRUE	pivöröm
verb	1	FALSE	kik
verb	1	TRUE	tüp
verb	2	FALSE	safruz
verb	2	TRUE	tímel
verb	3	FALSE	fázarpul
verb	3	TRUE	rítentög
noun	1	FALSE	vind
noun	1	TRUE	veg
noun	2	FALSE	pákul
noun	2	TRUE	vérper
noun	3	FALSE	látilur
noun	3	TRUE	kebrírget
verb	1	FALSE	bót
verb	1	TRUE	bül
verb	2	FALSE	kótug
verb	2	TRUE	vűrez
verb	3	FALSE	soprubít
verb	3	TRUE	küfübül
noun	1	FALSE	dol
noun	1	TRUE	seny
noun	2	FALSE	rólsuv
noun	2	TRUE	kőmög
noun	3	FALSE	vorkosúr
noun	3	TRUE	kötedeg
verb	1	FALSE	ral
verb	1	TRUE	dét
verb	2	FALSE	lafig
verb	2	TRUE	téled
verb	3	FALSE	zúnabat
verb	3	TRUE	füsperöl
noun	1	FALSE	bat
noun	1	TRUE	rég
noun	2	FALSE	zsukok
noun	2	TRUE	rüsej
noun	3	FALSE	kódízsom
noun	3	TRUE	kenyöpört
verb	1	FALSE	ríz
verb	1	TRUE	sél
verb	2	FALSE	karaz
verb	2	TRUE	kűpür
verb	3	FALSE	tomovok
verb	3	TRUE	fétöszet
noun	1	FALSE	líl
noun	1	TRUE	fín
noun	2	FALSE	kúdpony
noun	2	TRUE	büsít
noun	3	FALSE	rartozlor
noun	3	TRUE	mökiszel
verb	1	FALSE	kul
verb	1	TRUE	tüt
verb	2	FALSE	rúmiz
verb	2	TRUE	röfüt
verb	3	FALSE	róragyóz
verb	3	TRUE	rütömbüg
noun	1	FALSE	bók
noun	1	TRUE	píny
noun	2	FALSE	lótar
noun	2	TRUE	nűdíg
noun	3	FALSE	gatasort
noun	3	TRUE	tűszöléz
verb	1	FALSE	szún
verb	1	TRUE	fet
verb	2	FALSE	timaz
verb	2	TRUE	kölül
verb	3	FALSE	szúgulit
verb	3	TRUE	ketület
noun	1	FALSE	kuj
noun	1	TRUE	til
noun	2	FALSE	mudok
noun	2	TRUE	péköz
noun	3	FALSE	lávavun
noun	3	TRUE	fűgígyög
verb	1	FALSE	bíl
verb	1	TRUE	tel
verb	2	FALSE	dotuk
verb	2	TRUE	frimet
verb	3	FALSE	putuktul
verb	3	TRUE	felígök
noun	1	FALSE	bar
noun	1	TRUE	lín
noun	2	FALSE	toltot
noun	2	TRUE	lüzrüg
noun	3	FALSE	motagul
noun	3	TRUE	kevífeg
verb	1	FALSE	pol
verb	1	TRUE	két
verb	2	FALSE	tiszoz
verb	2	TRUE	szevez
verb	3	FALSE	kaszfikót
verb	3	TRUE	düzöféz
noun	1	FALSE	szint
noun	1	TRUE	bény
noun	2	FALSE	rúsztar
noun	2	TRUE	dűríl
noun	3	FALSE	kátankár
noun	3	TRUE	leletríjl
verb	1	FALSE	szín
verb	1	TRUE	föl
verb	2	FALSE	mújol
verb	2	TRUE	sébül
verb	3	FALSE	sótampók
verb	3	TRUE	keszübűr
noun	1	FALSE	kílt
noun	1	TRUE	rir
noun	2	FALSE	rúszaz
noun	2	TRUE	szétüt
noun	3	FALSE	kobakug
noun	3	TRUE	szüdezrüz
verb	1	FALSE	fat
verb	1	TRUE	pől
verb	2	FALSE	fórdang
verb	2	TRUE	kőtök
verb	3	FALSE	szisipól
verb	3	TRUE	mörüszíl
noun	1	FALSE	gúj
noun	1	TRUE	níg
noun	2	FALSE	kimurd
noun	2	TRUE	kőgíg
noun	3	FALSE	prómitort
noun	3	TRUE	kűzserön
verb	1	FALSE	túk
verb	1	TRUE	bíg
verb	2	FALSE	látot
verb	2	TRUE	szőgöz
verb	3	FALSE	slumagul
verb	3	TRUE	fővürit
noun	1	FALSE	mar
noun	1	TRUE	bűz
noun	2	FALSE	fakor
noun	2	TRUE	nürtök
noun	3	FALSE	malomag
noun	3	TRUE	kürülip
verb	1	FALSE	jut
verb	1	TRUE	kél
verb	2	FALSE	túntik
verb	2	TRUE	fűlvet
verb	3	FALSE	spúnzorkul
verb	3	TRUE	rűszefül
noun	1	FALSE	kag
noun	1	TRUE	lév
noun	2	FALSE	vápind
noun	2	TRUE	vőrün
noun	3	FALSE	kúrtítat
noun	3	TRUE	szélegig
verb	1	FALSE	vor
verb	1	TRUE	sít
verb	2	FALSE	túbok
verb	2	TRUE	jépen
verb	3	FALSE	tafapak
verb	3	TRUE	vésesöl
noun	1	FALSE	fad
noun	1	TRUE	kün
noun	2	FALSE	blifat
noun	2	TRUE	pértet
noun	3	FALSE	vótkurduk
noun	3	TRUE	föltinél
verb	1	FALSE	tig
verb	1	TRUE	tön
verb	2	FALSE	fatík
verb	2	TRUE	tűket
verb	3	FALSE	bilísók
verb	3	TRUE	meszerjet
noun	1	FALSE	tut
noun	1	TRUE	sert
noun	2	FALSE	pumbun
noun	2	TRUE	rüdeg
noun	3	FALSE	radrirur
noun	3	TRUE	szűfüsin
verb	1	FALSE	foz
verb	1	TRUE	köl
verb	2	FALSE	tarit
verb	2	TRUE	pődint
verb	3	FALSE	projtoltil
verb	3	TRUE	küsimfük
noun	1	FALSE	bár
noun	1	TRUE	nen
noun	2	FALSE	fómban
noun	2	TRUE	kelfek
noun	3	FALSE	játakút
noun	3	TRUE	rőpregybönt
verb	1	FALSE	kut
verb	1	TRUE	nöz
verb	2	FALSE	rógal
verb	2	TRUE	rökez
verb	3	FALSE	nádoszók
verb	3	TRUE	seníkől
noun	1	FALSE	múb
noun	1	TRUE	szök
noun	2	FALSE	tafof
noun	2	TRUE	küveg
noun	3	FALSE	bomuton
noun	3	TRUE	mökerík
verb	1	FALSE	pal
verb	1	TRUE	kör
verb	2	FALSE	jákszut
verb	2	TRUE	kőbüz
verb	3	FALSE	mamojdáz
verb	3	TRUE	kéfípég
noun	1	FALSE	gur
noun	1	TRUE	néd
noun	2	FALSE	klurjuj
noun	2	TRUE	söfön
noun	3	FALSE	jászafot
noun	3	TRUE	mépüsded
verb	1	FALSE	kag
verb	1	TRUE	sök
verb	2	FALSE	vátoz
verb	2	TRUE	szégyel
verb	3	FALSE	dopokuk
verb	3	TRUE	retüröl
noun	1	FALSE	lúg
noun	1	TRUE	tön
noun	2	FALSE	kokand
noun	2	TRUE	kőmpel
noun	3	FALSE	kolíkat
noun	3	TRUE	kéjizül
verb	1	FALSE	lót
verb	1	TRUE	get
verb	2	FALSE	szipuk
verb	2	TRUE	dipöd
verb	3	FALSE	diszurul
verb	3	TRUE	dösevőt
noun	1	FALSE	bíg
noun	1	TRUE	sürb
noun	2	FALSE	bújtoj
noun	2	TRUE	mőgyin
noun	3	FALSE	szólvtusil
noun	3	TRUE	szefípül
verb	1	FALSE	fant
verb	1	TRUE	fök
verb	2	FALSE	tórvot
verb	2	TRUE	mőtöl
verb	3	FALSE	kítintrot
verb	3	TRUE	főbisert
noun	1	FALSE	gal
noun	1	TRUE	pűny
noun	2	FALSE	mukír
noun	2	TRUE	kvézröl
noun	3	FALSE	púvogurt
noun	3	TRUE	készötűr
verb	1	FALSE	bút
verb	1	TRUE	neg
verb	2	FALSE	szúkat
verb	2	TRUE	vűgöl
verb	3	FALSE	múkuklíz
verb	3	TRUE	tőfigüj
noun	1	FALSE	juk
noun	1	TRUE	rűl
noun	2	FALSE	pusor
noun	2	TRUE	bütig
noun	3	FALSE	vúsztubár
noun	3	TRUE	jűterél
verb	1	FALSE	fil
verb	1	TRUE	síd
verb	2	FALSE	frazil
verb	2	TRUE	tőrög
verb	3	FALSE	milokol
verb	3	TRUE	kizsívül
noun	1	FALSE	szar
noun	1	TRUE	mék
noun	2	FALSE	vanyuk
noun	2	TRUE	tűköl
noun	3	FALSE	bótontíg
noun	3	TRUE	mőkítim
verb	1	FALSE	kol
verb	1	TRUE	fel
verb	2	FALSE	kazol
verb	2	TRUE	kűkül
verb	3	FALSE	máronut
verb	3	TRUE	kőspisük
noun	1	FALSE	jany
noun	1	TRUE	tíl
noun	2	FALSE	físztor
noun	2	TRUE	kezöz
noun	3	FALSE	pubabur
noun	3	TRUE	meresőd
verb	1	FALSE	kak
verb	1	TRUE	nez
verb	2	FALSE	múbat
verb	2	TRUE	tűtet
verb	3	FALSE	sziltikid
verb	3	TRUE	fűkílit
noun	1	FALSE	lol
noun	1	TRUE	kel
noun	2	FALSE	rápat
noun	2	TRUE	lösöt
noun	3	FALSE	razuntot
noun	3	TRUE	günzünzűk
verb	1	FALSE	szúl
verb	1	TRUE	müz
verb	2	FALSE	vízit
verb	2	TRUE	vőszíz
verb	3	FALSE	kánujlág
verb	3	TRUE	lőpesen
noun	1	FALSE	lip
noun	1	TRUE	mög
noun	2	FALSE	tíszkut
noun	2	TRUE	szőszer
noun	3	FALSE	sámíknug
noun	3	TRUE	rűmebít
verb	1	FALSE	ral
verb	1	TRUE	szűg
verb	2	FALSE	szúslol
verb	2	TRUE	kütíg
verb	3	FALSE	laroszág
verb	3	TRUE	dümlümet
noun	1	FALSE	rod
noun	1	TRUE	tűl
noun	2	FALSE	guzol
noun	2	TRUE	vejlel
noun	3	FALSE	jólanflon
noun	3	TRUE	kölerén
verb	1	FALSE	kok
verb	1	TRUE	kil
verb	2	FALSE	szúsot
verb	2	TRUE	sűgrül
verb	3	FALSE	szarornyál
verb	3	TRUE	tödíléz
noun	1	FALSE	dot
noun	1	TRUE	jir
noun	2	FALSE	ranyav
noun	2	TRUE	sőgönd
noun	3	FALSE	tibinyat
noun	3	TRUE	vűsüveg
verb	1	FALSE	víl
verb	1	TRUE	köl
verb	2	FALSE	gumbal
verb	2	TRUE	kölüt
verb	3	FALSE	dúsapdoz
verb	3	TRUE	lésötől
noun	1	FALSE	kág
noun	1	TRUE	böm
noun	2	FALSE	fúgir
noun	2	TRUE	kémeny
noun	3	FALSE	lápozón
noun	3	TRUE	fűfídür
verb	1	FALSE	szuk
verb	1	TRUE	til
verb	2	FALSE	vilul
verb	2	TRUE	bőgbil
verb	3	FALSE	trákíkút
verb	3	TRUE	rőlsísül
noun	1	FALSE	pint
noun	1	TRUE	vőg
noun	2	FALSE	siklur
noun	2	TRUE	dőkrel
noun	3	FALSE	kumikal
noun	3	TRUE	pémlöszöm
verb	1	FALSE	kuk
verb	1	TRUE	zel
verb	2	FALSE	gúrsur
verb	2	TRUE	rünil
verb	3	FALSE	vunspíkút
verb	3	TRUE	műstümliz
noun	1	FALSE	rirt
noun	1	TRUE	mől
noun	2	FALSE	zarzod
noun	2	TRUE	vűvöm
noun	3	FALSE	láfoplup
noun	3	TRUE	tünüdrég
verb	1	FALSE	jít
verb	1	TRUE	sűl
verb	2	FALSE	fubop
verb	2	TRUE	benkíl
verb	3	FALSE	notatol
verb	3	TRUE	kűtyüfít
noun	1	FALSE	mit
noun	1	TRUE	szön
noun	2	FALSE	drukar
noun	2	TRUE	kenör
noun	3	FALSE	pazuszít
noun	3	TRUE	tülüsüg
verb	1	FALSE	szag
verb	1	TRUE	bőt
verb	2	FALSE	zulot
verb	2	TRUE	viröl
verb	3	FALSE	miluvok
verb	3	TRUE	ferüzít
noun	1	FALSE	jat
noun	1	TRUE	ring
noun	2	FALSE	fálan
noun	2	TRUE	nédiny
noun	3	FALSE	súpokdan
noun	3	TRUE	fezelig
verb	1	FALSE	tul
verb	1	TRUE	lér
verb	2	FALSE	prúrvuk
verb	2	TRUE	pöfög
verb	3	FALSE	szagilan
verb	3	TRUE	bőndekűt
noun	1	FALSE	pid
noun	1	TRUE	köl
noun	2	FALSE	vanzol
noun	2	TRUE	tübün
noun	3	FALSE	tapofát
noun	3	TRUE	likíbüz
verb	1	FALSE	szok
verb	1	TRUE	lik
verb	2	FALSE	júmil
verb	2	TRUE	ködel
verb	3	FALSE	fokombok
verb	3	TRUE	szűböjtűz
noun	1	FALSE	tog
noun	1	TRUE	gík
noun	2	FALSE	símot
noun	2	TRUE	kégynöl
noun	3	FALSE	fímabot
noun	3	TRUE	zsémödzsel
verb	1	FALSE	gol
verb	1	TRUE	kög
verb	2	FALSE	taklor
verb	2	TRUE	prűzíl
verb	3	FALSE	mávípil
verb	3	TRUE	rőtkíléz
noun	1	FALSE	mog
noun	1	TRUE	kük
noun	2	FALSE	láprag
noun	2	TRUE	stűgyüz
noun	3	FALSE	malíruz
noun	3	TRUE	neksöszelt
verb	1	FALSE	kot
verb	1	TRUE	szől
verb	2	FALSE	pofog
verb	2	TRUE	gülöl
verb	3	FALSE	mópígúng
verb	3	TRUE	sőszerzéz
noun	1	FALSE	kony
noun	1	TRUE	teng
noun	2	FALSE	rólan
noun	2	TRUE	rémül
noun	3	FALSE	málprakúg
noun	3	TRUE	sémkidűr
verb	1	FALSE	lók
verb	1	TRUE	kön
verb	2	FALSE	mokít
verb	2	TRUE	kület
verb	3	FALSE	bavunút
verb	3	TRUE	kérgösöt
noun	1	FALSE	trul
noun	1	TRUE	ked
noun	2	FALSE	fópib
noun	2	TRUE	rűjsül
noun	3	FALSE	fatramág
noun	3	TRUE	bérekül
verb	1	FALSE	bal
verb	1	TRUE	píl
verb	2	FALSE	kotaz
verb	2	TRUE	küfök
verb	3	FALSE	sztizufot
verb	3	TRUE	szősköfül
noun	1	FALSE	kág
noun	1	TRUE	mün
noun	2	FALSE	szazord
noun	2	TRUE	pémür
noun	3	FALSE	dunopún
noun	3	TRUE	mündödők
verb	1	FALSE	ful
verb	1	TRUE	vőt
verb	2	FALSE	szasat
verb	2	TRUE	kenez
verb	3	FALSE	zsífotul
verb	3	TRUE	nűkülszöl
noun	1	FALSE	stal
noun	1	TRUE	pük
noun	2	FALSE	jútonz
noun	2	TRUE	szeskin
noun	3	FALSE	tójodún
noun	3	TRUE	kögözét
verb	1	FALSE	put
verb	1	TRUE	vőn
verb	2	FALSE	sáril
verb	2	TRUE	szenek
verb	3	FALSE	lintibíz
verb	3	TRUE	tűndöszit
noun	1	FALSE	drárd
noun	1	TRUE	kök
noun	2	FALSE	porat
noun	2	TRUE	bőklül
noun	3	FALSE	kávuszún
noun	3	TRUE	fíldemíl
verb	1	FALSE	trál
verb	1	TRUE	kend
verb	2	FALSE	duníl
verb	2	TRUE	müfül
verb	3	FALSE	nabulol
verb	3	TRUE	szűrönen
noun	1	FALSE	fát
noun	1	TRUE	tűr
noun	2	FALSE	plaszul
noun	2	TRUE	pőmüg
noun	3	FALSE	jónvokar
noun	3	TRUE	tegüfilt
verb	1	FALSE	fik
verb	1	TRUE	lül
verb	2	FALSE	kápog
verb	2	TRUE	tövüt
verb	3	FALSE	fázsgulut
verb	3	TRUE	tikigyüg
noun	1	FALSE	nán
noun	1	TRUE	ründ
noun	2	FALSE	figílj
noun	2	TRUE	főzir
noun	3	FALSE	gusovúg
noun	3	TRUE	küköbűg
verb	1	FALSE	díd
verb	1	TRUE	műm
verb	2	FALSE	foktag
verb	2	TRUE	fétez
verb	3	FALSE	lánopín
verb	3	TRUE	tekíléz
noun	1	FALSE	nit
noun	1	TRUE	vir
noun	2	FALSE	bógum
noun	2	TRUE	mezvik
noun	3	FALSE	lítykafír
noun	3	TRUE	bőtütög
verb	1	FALSE	fóg
verb	1	TRUE	kig
verb	2	FALSE	taszod
verb	2	TRUE	szérüz
verb	3	FALSE	szikiják
verb	3	TRUE	sőrevéz
noun	1	FALSE	raz
noun	1	TRUE	vög
noun	2	FALSE	motit
noun	2	TRUE	lömírp
noun	3	FALSE	ponambim
noun	3	TRUE	mönegtent
verb	1	FALSE	túk
verb	1	TRUE	tűz
verb	2	FALSE	rudínt
verb	2	TRUE	kőrmör
verb	3	FALSE	tákokol
verb	3	TRUE	ledegül
noun	1	FALSE	sul
noun	1	TRUE	prőp
noun	2	FALSE	zúnglug
noun	2	TRUE	rünít
noun	3	FALSE	govovik
noun	3	TRUE	vepítög
verb	1	FALSE	móz
verb	1	TRUE	vűt
verb	2	FALSE	kosut
verb	2	TRUE	vümen
verb	3	FALSE	zardulot
verb	3	TRUE	főserket
noun	1	FALSE	gal
noun	1	TRUE	güt
noun	2	FALSE	níntug
noun	2	TRUE	béjök
noun	3	FALSE	náburort
noun	3	TRUE	külerül
verb	1	FALSE	stút
verb	1	TRUE	főt
verb	2	FALSE	lábiz
verb	2	TRUE	tűrid
verb	3	FALSE	lódifák
verb	3	TRUE	pűrgerél
noun	1	FALSE	kurt
noun	1	TRUE	reny
noun	2	FALSE	basom
noun	2	TRUE	pepiz
noun	3	FALSE	loszkítor
noun	3	TRUE	fődísön
verb	1	FALSE	plil
verb	1	TRUE	mün
verb	2	FALSE	tagur
verb	2	TRUE	sémíjt
verb	3	FALSE	mádutok
verb	3	TRUE	tüszedvíl
noun	1	FALSE	szval
noun	1	TRUE	tög
noun	2	FALSE	tuvid
noun	2	TRUE	müvert
noun	3	FALSE	múkavún
noun	3	TRUE	sötökek
verb	1	FALSE	nól
verb	1	TRUE	pűjt
verb	2	FALSE	libok
verb	2	TRUE	kőndek
verb	3	FALSE	turgitul
verb	3	TRUE	jőmördöl
noun	1	FALSE	kút
noun	1	TRUE	möny
noun	2	FALSE	gojat
noun	2	TRUE	kínyin
noun	3	FALSE	fógasirk
noun	3	TRUE	mölekez
verb	1	FALSE	ríd
verb	1	TRUE	gég
verb	2	FALSE	pigyuz
verb	2	TRUE	jötül
verb	3	FALSE	szabíndól
verb	3	TRUE	kepüpél
noun	1	FALSE	fuk
noun	1	TRUE	zsik
noun	2	FALSE	fánit
noun	2	TRUE	jősöz
noun	3	FALSE	finzupal
noun	3	TRUE	bézükör
verb	1	FALSE	bil
verb	1	TRUE	szek
verb	2	FALSE	motraz
verb	2	TRUE	vőtök
verb	3	FALSE	bófodad
verb	3	TRUE	vérzükín
noun	1	FALSE	vol
noun	1	TRUE	kíl
noun	2	FALSE	lurmog
noun	2	TRUE	jürír
noun	3	FALSE	súpakol
noun	3	TRUE	mekömzöp
verb	1	FALSE	kop
verb	1	TRUE	vől
verb	2	FALSE	kábit
verb	2	TRUE	köpköt
verb	3	FALSE	fífimít
verb	3	TRUE	kizikét
noun	1	FALSE	bun
noun	1	TRUE	tör
noun	2	FALSE	díbity
noun	2	TRUE	nülílt
noun	3	FALSE	kapikór
noun	3	TRUE	vügyístün
verb	1	FALSE	fúk
verb	1	TRUE	bet
verb	2	FALSE	gutal
verb	2	TRUE	gűrüz
verb	3	FALSE	szururát
verb	3	TRUE	kísepül
noun	1	FALSE	tut
noun	1	TRUE	rüt
noun	2	FALSE	kóvul
noun	2	TRUE	deköt
noun	3	FALSE	mikofár
noun	3	TRUE	szeszüsmír
verb	1	FALSE	bal
verb	1	TRUE	rőg
verb	2	FALSE	binot
verb	2	TRUE	kegög
verb	3	FALSE	bilutot
verb	3	TRUE	leserbűl
noun	1	FALSE	fak
noun	1	TRUE	jölt
noun	2	FALSE	nákalt
noun	2	TRUE	retröm
noun	3	FALSE	málisur
noun	3	TRUE	dérsübeg
verb	1	FALSE	szal
verb	1	TRUE	szűk
verb	2	FALSE	narok
verb	2	TRUE	bénil
verb	3	FALSE	tálukil
verb	3	TRUE	küszöret
noun	1	FALSE	szar
noun	1	TRUE	pet
noun	2	FALSE	tubik
noun	2	TRUE	füzül
noun	3	FALSE	tábizor
noun	3	TRUE	köndírmőg
verb	1	FALSE	kák
verb	1	TRUE	töz
verb	2	FALSE	vipik
verb	2	TRUE	sőgyök
verb	3	FALSE	vúnoruk
verb	3	TRUE	szűzöntül
noun	1	FALSE	doz
noun	1	TRUE	fült
noun	2	FALSE	búszak
noun	2	TRUE	vűvölt
noun	3	FALSE	tarokolt
noun	3	TRUE	nümítek
verb	1	FALSE	bul
verb	1	TRUE	vűl
verb	2	FALSE	kupot
verb	2	TRUE	teköl
verb	3	FALSE	rimlolít
verb	3	TRUE	girlenök
noun	1	FALSE	kak
noun	1	TRUE	gez
noun	2	FALSE	mórar
noun	2	TRUE	fűrün
noun	3	FALSE	kávubrat
