grammar_type	nsyl	front	word	pass_real	pass_nonce
verb	3	FALSE	pagaszkug	TRUE	TRUE
verb	3	TRUE	berjesteg	TRUE	TRUE
noun	2	FALSE	vúkoj	TRUE	TRUE
noun	2	TRUE	bünkrüg	TRUE	TRUE
verb	1	FALSE	sid	FALSE	FALSE
verb	2	FALSE	szásog	TRUE	TRUE
verb	2	TRUE	székez	FALSE	FALSE
verb	3	FALSE	ráfrigrajt	TRUE	TRUE
verb	3	TRUE	kütíszfüd	TRUE	TRUE
noun	2	FALSE	mordord	TRUE	TRUE
noun	2	TRUE	nőrnölt	TRUE	TRUE
verb	2	FALSE	pagol	FALSE	TRUE
verb	2	TRUE	míjil	TRUE	FALSE
verb	3	FALSE	kutlolúl	TRUE	TRUE
verb	3	TRUE	döfíszöz	TRUE	TRUE
noun	2	FALSE	sálit	FALSE	FALSE
noun	2	TRUE	línön	TRUE	TRUE
verb	1	FALSE	góz	FALSE	FALSE
verb	2	FALSE	vuboz	FALSE	FALSE
verb	2	TRUE	répök	TRUE	FALSE
verb	3	FALSE	varotyuz	TRUE	TRUE
verb	3	TRUE	főjegyöt	TRUE	TRUE
noun	2	FALSE	tápot	TRUE	FALSE
noun	2	TRUE	brepür	TRUE	FALSE
verb	1	TRUE	zűn	FALSE	FALSE
verb	2	FALSE	móbít	TRUE	FALSE
verb	2	TRUE	pőgyek	TRUE	TRUE
verb	3	FALSE	szamosoz	TRUE	TRUE
verb	3	TRUE	mentímel	TRUE	TRUE
noun	2	FALSE	fídoz	TRUE	FALSE
noun	2	TRUE	vöpüj	TRUE	FALSE
verb	1	TRUE	stüg	FALSE	FALSE
verb	2	FALSE	rivod	FALSE	FALSE
verb	2	TRUE	lürtit	TRUE	TRUE
verb	3	FALSE	gúszafóz	TRUE	TRUE
verb	3	TRUE	lészisőt	TRUE	TRUE
noun	2	FALSE	mukub	TRUE	FALSE
noun	2	TRUE	töszült	TRUE	TRUE
verb	1	TRUE	sőz	FALSE	FALSE
verb	2	FALSE	rolit	TRUE	FALSE
verb	2	TRUE	kőgüd	TRUE	FALSE
verb	3	FALSE	váljamóz	TRUE	TRUE
verb	3	TRUE	rörsíbek	TRUE	TRUE
noun	2	FALSE	bagybim	TRUE	TRUE
noun	2	TRUE	büsüg	TRUE	FALSE
verb	1	TRUE	nüz	FALSE	FALSE
verb	2	FALSE	vodul	FALSE	FALSE
verb	2	TRUE	vüpük	TRUE	FALSE
verb	3	FALSE	toszapál	TRUE	TRUE
verb	3	TRUE	mősztöfír	TRUE	TRUE
noun	2	FALSE	volag	FALSE	FALSE
noun	2	TRUE	lezdil	TRUE	TRUE
verb	1	FALSE	pít	FALSE	FALSE
verb	2	FALSE	dóklil	TRUE	FALSE
verb	2	TRUE	melgez	TRUE	TRUE
verb	3	FALSE	sotobak	TRUE	TRUE
verb	3	TRUE	trűbítel	TRUE	TRUE
noun	2	FALSE	kugyut	TRUE	FALSE
noun	2	TRUE	sesün	TRUE	FALSE
verb	2	FALSE	lipít	FALSE	FALSE
verb	2	TRUE	műpzük	TRUE	TRUE
verb	3	FALSE	góvítal	TRUE	TRUE
verb	3	TRUE	télíment	TRUE	TRUE
noun	2	FALSE	fólíg	TRUE	FALSE
noun	2	TRUE	vűpit	TRUE	TRUE
verb	1	FALSE	sól	FALSE	FALSE
verb	2	FALSE	súpfít	TRUE	TRUE
verb	2	TRUE	főszünt	TRUE	FALSE
verb	3	FALSE	kaguvál	TRUE	TRUE
verb	3	TRUE	képilvel	TRUE	TRUE
noun	2	FALSE	póblal	TRUE	TRUE
noun	2	TRUE	rípel	FALSE	FALSE
verb	1	FALSE	tid	FALSE	FALSE
verb	2	FALSE	mumiz	FALSE	TRUE
verb	2	TRUE	fértíl	TRUE	TRUE
verb	3	FALSE	lászípaz	TRUE	TRUE
verb	3	TRUE	tijötőt	TRUE	TRUE
noun	2	FALSE	sopal	TRUE	FALSE
noun	2	TRUE	belöt	TRUE	FALSE
verb	1	TRUE	béd	FALSE	FALSE
verb	2	FALSE	zifik	FALSE	TRUE
verb	2	TRUE	bimel	TRUE	FALSE
verb	3	FALSE	luforal	TRUE	TRUE
verb	3	TRUE	szlebínyök	TRUE	TRUE
noun	2	FALSE	bótyint	TRUE	TRUE
noun	2	TRUE	kűküb	TRUE	FALSE
verb	2	FALSE	dotíl	FALSE	FALSE
verb	2	TRUE	prídön	TRUE	TRUE
verb	3	FALSE	tíkodíz	TRUE	TRUE
verb	3	TRUE	fügöríl	TRUE	TRUE
noun	2	FALSE	tíval	TRUE	FALSE
noun	2	TRUE	skűtín	TRUE	TRUE
verb	2	FALSE	kúraz	FALSE	FALSE
verb	2	TRUE	febek	FALSE	FALSE
verb	3	FALSE	bikantut	TRUE	TRUE
verb	3	TRUE	pőbívét	TRUE	TRUE
noun	2	FALSE	búkult	FALSE	FALSE
noun	2	TRUE	vűfüz	TRUE	FALSE
verb	2	FALSE	szokup	TRUE	FALSE
verb	2	TRUE	rönszök	TRUE	TRUE
verb	3	FALSE	nartatád	TRUE	TRUE
verb	3	TRUE	tűjöszöl	TRUE	TRUE
noun	2	FALSE	pífob	TRUE	TRUE
noun	2	TRUE	főziz	TRUE	FALSE
verb	1	FALSE	szaz	FALSE	FALSE
verb	2	FALSE	zival	TRUE	TRUE
verb	2	TRUE	körög	FALSE	FALSE
verb	3	FALSE	fúvoplóg	TRUE	TRUE
verb	3	TRUE	fölötük	FALSE	TRUE
noun	2	FALSE	maszír	TRUE	TRUE
noun	2	TRUE	kőjtüg	TRUE	FALSE
verb	2	FALSE	fipig	TRUE	FALSE
verb	2	TRUE	güpög	TRUE	FALSE
verb	3	FALSE	vúpuríg	TRUE	TRUE
verb	3	TRUE	tödiföz	TRUE	TRUE
noun	2	FALSE	szavam	FALSE	FALSE
noun	2	TRUE	brétüg	TRUE	TRUE
verb	1	FALSE	sák	FALSE	FALSE
verb	1	TRUE	lír	FALSE	FALSE
verb	2	FALSE	fárul	FALSE	FALSE
verb	2	TRUE	brökür	TRUE	TRUE
verb	3	FALSE	dunganyíz	TRUE	TRUE
verb	3	TRUE	zedülűt	TRUE	TRUE
noun	2	FALSE	tuszoz	TRUE	FALSE
noun	2	TRUE	mőgíg	TRUE	FALSE
verb	1	FALSE	grur	TRUE	FALSE
verb	1	TRUE	rün	FALSE	FALSE
verb	2	FALSE	kóndik	TRUE	TRUE
verb	2	TRUE	prűrköl	TRUE	TRUE
verb	3	FALSE	tólímík	TRUE	TRUE
verb	3	TRUE	dőtevüt	TRUE	TRUE
noun	2	FALSE	nuprug	TRUE	TRUE
noun	2	TRUE	nepint	TRUE	TRUE
verb	1	FALSE	líg	FALSE	FALSE
verb	2	FALSE	sírak	FALSE	FALSE
verb	2	TRUE	fűpel	TRUE	FALSE
verb	3	FALSE	bosztuvak	TRUE	TRUE
verb	3	TRUE	közgösel	TRUE	TRUE
noun	2	FALSE	kipad	TRUE	FALSE
noun	2	TRUE	bőkík	TRUE	FALSE
verb	2	FALSE	pijdok	TRUE	TRUE
verb	2	TRUE	kőzel	FALSE	FALSE
verb	3	FALSE	basímín	TRUE	TRUE
verb	3	TRUE	kökürmek	TRUE	TRUE
noun	2	FALSE	parir	FALSE	FALSE
noun	2	TRUE	büselt	TRUE	TRUE
verb	2	FALSE	lugyug	TRUE	TRUE
verb	2	TRUE	szöfíl	TRUE	TRUE
verb	3	FALSE	jájuktal	TRUE	TRUE
verb	3	TRUE	férjödül	TRUE	TRUE
noun	2	FALSE	rígnum	TRUE	TRUE
noun	2	TRUE	ködüv	TRUE	FALSE
verb	1	TRUE	zét	FALSE	FALSE
verb	2	FALSE	situt	FALSE	FALSE
verb	2	TRUE	resil	TRUE	FALSE
verb	3	FALSE	szorodaz	TRUE	TRUE
verb	3	TRUE	tűretöl	TRUE	TRUE
noun	2	FALSE	brivar	TRUE	TRUE
noun	2	TRUE	kedög	TRUE	FALSE
verb	1	FALSE	kíd	FALSE	FALSE
verb	2	FALSE	bugot	TRUE	FALSE
verb	2	TRUE	széríz	TRUE	FALSE
verb	3	FALSE	szitakíg	TRUE	TRUE
verb	3	TRUE	szüdöszőng	TRUE	TRUE
noun	2	FALSE	máglit	TRUE	TRUE
noun	2	TRUE	rőskür	TRUE	TRUE
verb	2	FALSE	súmok	TRUE	FALSE
verb	2	TRUE	sűmíz	TRUE	TRUE
verb	3	FALSE	rorbudak	TRUE	TRUE
verb	3	TRUE	fitreket	TRUE	TRUE
noun	2	FALSE	kúrít	FALSE	FALSE
noun	2	TRUE	lőpüny	TRUE	TRUE
verb	1	TRUE	spűt	TRUE	FALSE
verb	2	FALSE	búlíjz	TRUE	TRUE
verb	2	TRUE	törüg	FALSE	FALSE
verb	3	FALSE	sarubot	TRUE	TRUE
verb	3	TRUE	kerömpör	TRUE	TRUE
noun	2	FALSE	várul	FALSE	FALSE
noun	2	TRUE	vészem	FALSE	TRUE
verb	2	FALSE	tókuk	TRUE	FALSE
verb	2	TRUE	bőnik	FALSE	FALSE
verb	3	FALSE	kudokál	TRUE	TRUE
verb	3	TRUE	dötyeset	TRUE	TRUE
noun	2	FALSE	músat	FALSE	FALSE
noun	2	TRUE	rikík	FALSE	FALSE
verb	1	FALSE	mud	FALSE	FALSE
verb	2	FALSE	róvur	TRUE	FALSE
verb	2	TRUE	kérdöl	TRUE	FALSE
verb	3	FALSE	lopovut	TRUE	TRUE
verb	3	TRUE	bükelűt	TRUE	TRUE
noun	2	FALSE	júbik	TRUE	TRUE
noun	2	TRUE	béköny	TRUE	FALSE
verb	1	FALSE	pik	FALSE	FALSE
verb	1	TRUE	krít	FALSE	FALSE
verb	2	FALSE	lúvad	FALSE	FALSE
verb	3	FALSE	lajokát	TRUE	TRUE
verb	3	TRUE	szűrmöfét	TRUE	TRUE
noun	2	FALSE	bózut	TRUE	FALSE
noun	2	TRUE	zírgir	TRUE	TRUE
verb	2	FALSE	lujaz	TRUE	FALSE
verb	2	TRUE	küzet	FALSE	FALSE
verb	3	FALSE	tíkugok	TRUE	TRUE
verb	3	TRUE	rürever	TRUE	TRUE
noun	2	FALSE	bokonz	TRUE	TRUE
noun	2	TRUE	tüdök	FALSE	FALSE
verb	1	FALSE	kog	FALSE	FALSE
verb	1	TRUE	föt	FALSE	FALSE
verb	2	FALSE	koszíg	TRUE	TRUE
verb	2	TRUE	szőtit	FALSE	FALSE
verb	3	FALSE	talupúng	TRUE	TRUE
verb	3	TRUE	böbüvűt	TRUE	TRUE
noun	2	FALSE	fazog	FALSE	FALSE
noun	2	TRUE	zőküz	TRUE	FALSE
verb	2	FALSE	fadut	TRUE	FALSE
verb	2	TRUE	sződek	FALSE	TRUE
verb	3	FALSE	szordífóg	TRUE	TRUE
verb	3	TRUE	főpzöröt	TRUE	TRUE
noun	2	FALSE	fogor	FALSE	FALSE
noun	2	TRUE	rérfög	TRUE	FALSE
verb	2	FALSE	tóbag	FALSE	FALSE
verb	2	TRUE	fűfög	TRUE	TRUE
verb	3	FALSE	kúszuntok	TRUE	TRUE
verb	3	TRUE	meszíröl	TRUE	TRUE
noun	2	FALSE	tolig	TRUE	FALSE
noun	2	TRUE	kűrüg	TRUE	FALSE
verb	2	FALSE	sazag	FALSE	FALSE
verb	2	TRUE	fekdiz	TRUE	TRUE
verb	3	FALSE	dúvakot	TRUE	TRUE
verb	3	TRUE	vűsepel	TRUE	TRUE
noun	2	FALSE	jótoz	FALSE	FALSE
noun	2	TRUE	sűfín	TRUE	TRUE
verb	1	TRUE	kőg	FALSE	FALSE
verb	2	FALSE	burkap	TRUE	TRUE
verb	2	TRUE	révöl	FALSE	FALSE
verb	3	FALSE	bulopít	TRUE	TRUE
verb	3	TRUE	süresik	TRUE	TRUE
noun	2	FALSE	szórlad	TRUE	TRUE
noun	2	TRUE	küröl	FALSE	FALSE
verb	2	FALSE	sztákot	TRUE	TRUE
verb	2	TRUE	södrek	TRUE	FALSE
verb	3	FALSE	rarakút	TRUE	TRUE
verb	3	TRUE	fűrmítíl	TRUE	TRUE
noun	2	FALSE	bíkag	TRUE	TRUE
noun	2	TRUE	püvek	FALSE	FALSE
verb	1	TRUE	szírt	FALSE	FALSE
verb	2	FALSE	fúsot	TRUE	FALSE
verb	2	TRUE	tiklüz	TRUE	TRUE
verb	3	FALSE	farugúl	TRUE	TRUE
verb	3	TRUE	vérköltel	TRUE	TRUE
noun	2	FALSE	vomon	TRUE	FALSE
noun	2	TRUE	seltíd	TRUE	TRUE
verb	1	TRUE	zsüz	TRUE	FALSE
verb	2	FALSE	síjzal	TRUE	TRUE
verb	2	TRUE	szösít	FALSE	FALSE
verb	3	FALSE	tonítod	TRUE	TRUE
verb	3	TRUE	fepídűt	TRUE	TRUE
noun	2	FALSE	fargon	FALSE	TRUE
noun	2	TRUE	kölkim	TRUE	TRUE
verb	2	FALSE	túbal	TRUE	FALSE
verb	2	TRUE	lőtyír	TRUE	TRUE
verb	3	FALSE	szófupat	TRUE	TRUE
verb	3	TRUE	pükütrik	TRUE	TRUE
noun	2	FALSE	túpony	TRUE	TRUE
noun	2	TRUE	tűkíg	TRUE	FALSE
verb	1	FALSE	noz	FALSE	FALSE
verb	2	FALSE	farlík	TRUE	FALSE
verb	2	TRUE	kékök	TRUE	FALSE
verb	3	FALSE	szíkílut	TRUE	TRUE
verb	3	TRUE	tírbisiz	TRUE	TRUE
noun	2	FALSE	laloz	FALSE	FALSE
noun	2	TRUE	strélbeg	TRUE	TRUE
verb	2	FALSE	pólaz	FALSE	FALSE
verb	2	TRUE	bőlez	FALSE	FALSE
verb	3	FALSE	folarún	TRUE	TRUE
verb	3	TRUE	tészürkűl	TRUE	TRUE
noun	2	FALSE	tuzop	TRUE	FALSE
noun	2	TRUE	tötür	TRUE	FALSE
verb	2	FALSE	prótil	TRUE	FALSE
verb	2	TRUE	büsük	TRUE	FALSE
verb	3	FALSE	fófavúk	TRUE	TRUE
verb	3	TRUE	fesöföl	TRUE	TRUE
noun	2	FALSE	nopon	TRUE	TRUE
noun	2	TRUE	kelij	TRUE	TRUE
verb	1	TRUE	gűl	FALSE	FALSE
verb	2	FALSE	kangok	TRUE	TRUE
verb	3	FALSE	nunyurad	TRUE	TRUE
verb	3	TRUE	kökötüz	TRUE	TRUE
noun	2	FALSE	pálug	TRUE	FALSE
noun	2	TRUE	feköl	TRUE	FALSE
verb	1	TRUE	löt	FALSE	FALSE
verb	2	FALSE	prugad	TRUE	TRUE
verb	2	TRUE	fűvül	TRUE	FALSE
verb	3	FALSE	búvirzsár	TRUE	TRUE
verb	3	TRUE	sűviltíl	TRUE	TRUE
noun	2	FALSE	lágyat	FALSE	TRUE
noun	2	TRUE	süngeny	TRUE	TRUE
verb	2	FALSE	klukagy	TRUE	TRUE
verb	2	TRUE	penyüg	TRUE	TRUE
verb	3	FALSE	zsubodúz	TRUE	TRUE
verb	3	TRUE	lűgyetéd	TRUE	TRUE
noun	2	FALSE	kúmog	TRUE	FALSE
noun	2	TRUE	kebüt	TRUE	FALSE
verb	1	TRUE	tűd	FALSE	FALSE
verb	2	FALSE	jómbul	TRUE	TRUE
verb	2	TRUE	lékük	TRUE	FALSE
verb	3	FALSE	turnyulod	TRUE	TRUE
verb	3	TRUE	delüksik	TRUE	TRUE
noun	2	FALSE	dugíl	FALSE	FALSE
noun	2	TRUE	démöl	TRUE	FALSE
verb	1	TRUE	dril	FALSE	FALSE
verb	2	FALSE	sitog	FALSE	FALSE
verb	2	TRUE	vötit	TRUE	FALSE
verb	3	FALSE	fólotút	TRUE	TRUE
verb	3	TRUE	dűtrizsök	TRUE	TRUE
noun	2	FALSE	nórígy	TRUE	TRUE
verb	2	FALSE	lúgyul	FALSE	FALSE
verb	2	TRUE	vézsiz	TRUE	TRUE
verb	3	FALSE	lólukál	TRUE	TRUE
verb	3	TRUE	vűksígűl	TRUE	TRUE
noun	2	FALSE	rútog	TRUE	FALSE
noun	2	TRUE	nérüd	TRUE	TRUE
verb	2	FALSE	pogyít	TRUE	FALSE
verb	2	TRUE	kégyüld	TRUE	TRUE
verb	3	FALSE	putrarik	TRUE	TRUE
verb	3	TRUE	gőlepöt	TRUE	TRUE
noun	2	FALSE	púgyolt	TRUE	TRUE
noun	2	TRUE	lűlüd	TRUE	TRUE
verb	1	TRUE	dök	FALSE	FALSE
verb	2	FALSE	lóbant	TRUE	TRUE
verb	2	TRUE	lűrvel	TRUE	FALSE
verb	3	FALSE	kákumal	TRUE	TRUE
verb	3	TRUE	küdültűg	TRUE	TRUE
noun	2	FALSE	kábat	FALSE	FALSE
noun	2	TRUE	kírdet	FALSE	FALSE
verb	2	FALSE	nírmot	TRUE	FALSE
verb	2	TRUE	szürün	TRUE	FALSE
verb	3	FALSE	bimatil	TRUE	TRUE
verb	3	TRUE	föszügrük	TRUE	TRUE
noun	2	FALSE	pludar	TRUE	TRUE
noun	2	TRUE	jöflüg	TRUE	TRUE
verb	1	TRUE	síz	FALSE	FALSE
verb	2	FALSE	ráful	TRUE	TRUE
verb	2	TRUE	bőklük	TRUE	FALSE
verb	3	FALSE	lávasok	TRUE	TRUE
verb	3	TRUE	bégyölfül	TRUE	TRUE
noun	2	FALSE	szaful	FALSE	FALSE
noun	2	TRUE	délgeny	TRUE	TRUE
verb	1	FALSE	siz	FALSE	FALSE
verb	2	FALSE	zódal	TRUE	FALSE
verb	2	TRUE	mörtüd	TRUE	TRUE
verb	3	FALSE	dúmírót	TRUE	TRUE
verb	3	TRUE	lökílöl	TRUE	TRUE
noun	2	FALSE	voruz	TRUE	FALSE
noun	2	TRUE	kütety	TRUE	TRUE
verb	1	TRUE	göj	FALSE	FALSE
verb	2	FALSE	noszon	TRUE	FALSE
verb	2	TRUE	rümkiz	TRUE	TRUE
verb	3	FALSE	vuloszat	TRUE	TRUE
verb	3	TRUE	vönügöt	TRUE	TRUE
noun	2	FALSE	botkul	TRUE	FALSE
noun	2	TRUE	kérör	TRUE	FALSE
verb	1	TRUE	mör	FALSE	FALSE
verb	2	FALSE	posoz	FALSE	FALSE
verb	3	FALSE	dambitrut	TRUE	TRUE
verb	3	TRUE	szőfület	TRUE	TRUE
noun	2	FALSE	rúkart	TRUE	FALSE
noun	2	TRUE	frözmelt	TRUE	TRUE
verb	2	FALSE	zúrdot	TRUE	TRUE
verb	2	TRUE	pepül	FALSE	FALSE
verb	3	FALSE	rúrjilóz	TRUE	TRUE
verb	3	TRUE	pűndöszir	TRUE	TRUE
noun	2	FALSE	kálsoz	TRUE	FALSE
noun	2	TRUE	gítíp	TRUE	TRUE
verb	1	TRUE	jed	FALSE	FALSE
verb	2	FALSE	kinil	FALSE	TRUE
verb	2	TRUE	lőjel	FALSE	FALSE
verb	3	FALSE	kótumkól	TRUE	TRUE
verb	3	TRUE	szőrlölél	TRUE	TRUE
noun	2	FALSE	fútong	TRUE	FALSE
noun	2	TRUE	fődüz	TRUE	FALSE
verb	1	FALSE	pod	FALSE	FALSE
verb	1	TRUE	zöz	FALSE	FALSE
verb	2	FALSE	rukík	TRUE	FALSE
verb	2	TRUE	tébir	TRUE	FALSE
verb	3	FALSE	bamkoszár	TRUE	TRUE
verb	3	TRUE	pőseröz	TRUE	TRUE
noun	2	FALSE	szóruz	TRUE	FALSE
noun	2	TRUE	pürik	TRUE	FALSE
verb	2	FALSE	fuvot	FALSE	FALSE
verb	2	TRUE	serel	FALSE	FALSE
verb	3	FALSE	válkunol	TRUE	TRUE
verb	3	TRUE	mífüzők	TRUE	TRUE
noun	2	FALSE	rákut	TRUE	FALSE
noun	2	TRUE	büszneg	TRUE	FALSE
verb	2	FALSE	lólint	FALSE	TRUE
verb	2	TRUE	kétren	TRUE	TRUE
verb	3	FALSE	ríszrolon	TRUE	TRUE
verb	3	TRUE	vengyüset	TRUE	TRUE
noun	2	FALSE	tátat	FALSE	FALSE
noun	2	TRUE	prígít	TRUE	TRUE
verb	2	FALSE	túbol	FALSE	FALSE
verb	2	TRUE	terzsük	TRUE	TRUE
verb	3	FALSE	dálaful	TRUE	TRUE
verb	3	TRUE	küszövil	TRUE	TRUE
noun	2	FALSE	goboj	TRUE	TRUE
noun	2	TRUE	tüsür	TRUE	FALSE
verb	2	FALSE	vátyid	TRUE	TRUE
verb	2	TRUE	pétyek	TRUE	TRUE
verb	3	FALSE	tászimkul	TRUE	TRUE
verb	3	TRUE	tőnszentrél	TRUE	TRUE
noun	2	FALSE	kútag	TRUE	FALSE
noun	2	TRUE	kőfrügy	TRUE	TRUE
verb	2	FALSE	szuval	FALSE	FALSE
verb	2	TRUE	béldíj	TRUE	TRUE
verb	3	FALSE	jiszutil	TRUE	TRUE
verb	3	TRUE	tővejez	TRUE	TRUE
noun	2	FALSE	gudruz	TRUE	TRUE
noun	2	TRUE	gíkül	TRUE	FALSE
verb	2	FALSE	zárjad	TRUE	TRUE
verb	2	TRUE	ripíl	TRUE	FALSE
verb	3	FALSE	lofisfol	TRUE	TRUE
verb	3	TRUE	bőmegrik	TRUE	TRUE
noun	2	FALSE	pígyuny	TRUE	TRUE
noun	2	TRUE	södek	TRUE	FALSE
verb	2	FALSE	sprukít	TRUE	TRUE
verb	2	TRUE	töziz	TRUE	FALSE
verb	3	FALSE	fikusig	TRUE	TRUE
verb	3	TRUE	neríröl	TRUE	TRUE
noun	2	FALSE	rugít	FALSE	FALSE
noun	2	TRUE	dépöl	TRUE	FALSE
verb	2	FALSE	fovíl	TRUE	FALSE
verb	2	TRUE	fözír	FALSE	TRUE
verb	3	FALSE	túkaríz	TRUE	TRUE
verb	3	TRUE	bélefök	TRUE	TRUE
noun	2	FALSE	kímug	TRUE	FALSE
noun	2	TRUE	géplürv	TRUE	TRUE
verb	1	FALSE	káng	FALSE	FALSE
verb	2	FALSE	rópat	FALSE	FALSE
verb	2	TRUE	bűtíl	TRUE	TRUE
verb	3	FALSE	zámajul	TRUE	TRUE
verb	3	TRUE	közsibül	TRUE	TRUE
noun	2	FALSE	doban	FALSE	TRUE
noun	2	TRUE	slőtim	TRUE	TRUE
verb	2	FALSE	búvot	FALSE	FALSE
verb	2	TRUE	dűtöl	TRUE	FALSE
verb	3	FALSE	baborut	TRUE	TRUE
verb	3	TRUE	kűszükög	TRUE	TRUE
noun	2	FALSE	vulal	TRUE	FALSE
noun	2	TRUE	dritíd	TRUE	TRUE
verb	2	FALSE	száprok	TRUE	TRUE
verb	2	TRUE	kübil	TRUE	FALSE
verb	3	FALSE	kanturguk	TRUE	TRUE
verb	3	TRUE	föszibik	TRUE	TRUE
noun	2	FALSE	pákant	TRUE	FALSE
noun	2	TRUE	fözöv	TRUE	TRUE
verb	2	FALSE	tádol	FALSE	FALSE
verb	2	TRUE	szörök	FALSE	FALSE
verb	3	FALSE	súnyavok	TRUE	TRUE
verb	3	TRUE	tűzvíszüz	TRUE	TRUE
noun	2	FALSE	vítvol	TRUE	TRUE
noun	2	TRUE	rűgen	FALSE	TRUE
verb	1	TRUE	fiz	FALSE	FALSE
verb	2	FALSE	kórug	FALSE	FALSE
verb	2	TRUE	tűlel	FALSE	FALSE
verb	3	FALSE	kuvíval	TRUE	TRUE
verb	3	TRUE	venögél	TRUE	TRUE
noun	2	FALSE	kazad	FALSE	FALSE
noun	2	TRUE	dőmpök	TRUE	TRUE
verb	2	FALSE	móson	TRUE	FALSE
verb	2	TRUE	mőlík	TRUE	FALSE
verb	3	FALSE	kázultál	TRUE	TRUE
verb	3	TRUE	rözeret	TRUE	TRUE
noun	2	FALSE	szávink	TRUE	TRUE
noun	2	TRUE	livüd	TRUE	FALSE
verb	1	TRUE	tík	FALSE	FALSE
verb	2	FALSE	túdud	TRUE	TRUE
verb	2	TRUE	béfel	FALSE	FALSE
verb	3	FALSE	turbuksuk	TRUE	TRUE
verb	3	TRUE	pénönyíl	TRUE	TRUE
noun	2	FALSE	fókszony	TRUE	TRUE
noun	2	TRUE	tűndünt	TRUE	TRUE
verb	2	FALSE	tótíd	TRUE	TRUE
verb	2	TRUE	rőpüt	TRUE	FALSE
verb	3	FALSE	lízilól	TRUE	TRUE
verb	3	TRUE	szőlteter	TRUE	TRUE
noun	2	TRUE	tülel	FALSE	FALSE
verb	2	FALSE	tálgit	TRUE	TRUE
verb	2	TRUE	deszet	FALSE	TRUE
verb	3	FALSE	prarígyol	TRUE	TRUE
verb	3	TRUE	fögistrel	TRUE	TRUE
noun	2	FALSE	rúrut	TRUE	FALSE
noun	2	TRUE	mőszöm	TRUE	FALSE
verb	2	FALSE	bidul	FALSE	FALSE
verb	2	TRUE	szőzük	FALSE	TRUE
verb	3	FALSE	tamojtit	TRUE	TRUE
verb	3	TRUE	tőpvöset	TRUE	TRUE
noun	2	FALSE	kubany	TRUE	TRUE
noun	2	TRUE	mefröny	TRUE	TRUE
verb	2	FALSE	pumal	FALSE	FALSE
verb	2	TRUE	mötöl	FALSE	FALSE
verb	3	FALSE	szóbusmil	TRUE	TRUE
verb	3	TRUE	téjejüt	TRUE	TRUE
noun	2	FALSE	kutog	TRUE	FALSE
noun	2	TRUE	dílör	FALSE	TRUE
verb	2	FALSE	vagok	FALSE	FALSE
verb	2	TRUE	lölöt	TRUE	FALSE
verb	3	FALSE	lászosot	TRUE	TRUE
verb	3	TRUE	nekürűl	TRUE	FALSE
noun	2	FALSE	dópszot	TRUE	TRUE
noun	2	TRUE	vekrüg	TRUE	TRUE
verb	1	FALSE	jáz	FALSE	FALSE
verb	2	FALSE	kufut	TRUE	TRUE
verb	2	TRUE	mürük	TRUE	FALSE
verb	3	FALSE	lakuróz	TRUE	TRUE
verb	3	TRUE	krészeszéd	TRUE	TRUE
noun	2	FALSE	rátrog	TRUE	FALSE
noun	2	TRUE	tűgöny	TRUE	TRUE
verb	1	TRUE	prüt	TRUE	FALSE
verb	2	FALSE	támat	FALSE	FALSE
verb	2	TRUE	fültört	TRUE	TRUE
verb	3	FALSE	múrgumpoz	TRUE	TRUE
verb	3	TRUE	börötrél	TRUE	TRUE
noun	2	FALSE	bászíg	TRUE	FALSE
noun	2	TRUE	tűben	TRUE	FALSE
verb	2	FALSE	tamít	FALSE	FALSE
verb	2	TRUE	sümek	TRUE	TRUE
verb	3	FALSE	kartíjkuz	TRUE	TRUE
verb	3	TRUE	pézidőjt	TRUE	TRUE
noun	2	FALSE	szúszal	TRUE	TRUE
noun	2	TRUE	föril	TRUE	FALSE
verb	1	FALSE	fan	FALSE	FALSE
verb	2	FALSE	vulsat	TRUE	FALSE
verb	2	TRUE	könyül	TRUE	FALSE
verb	3	FALSE	kógyostuk	TRUE	TRUE
verb	3	TRUE	vűjtenék	TRUE	TRUE
noun	2	FALSE	knómugy	TRUE	TRUE
noun	2	TRUE	bilmel	TRUE	FALSE
verb	2	FALSE	stupul	TRUE	TRUE
verb	2	TRUE	mímir	TRUE	FALSE
verb	3	FALSE	vuszalól	TRUE	TRUE
verb	3	TRUE	senkükek	TRUE	TRUE
noun	2	FALSE	búgruk	TRUE	TRUE
noun	2	TRUE	pimüz	TRUE	FALSE
verb	2	FALSE	pálok	FALSE	FALSE
verb	2	TRUE	süjtep	TRUE	TRUE
verb	3	FALSE	gukamul	TRUE	TRUE
verb	3	TRUE	kőkendök	TRUE	TRUE
noun	2	FALSE	bimbur	TRUE	TRUE
noun	2	TRUE	pömöt	TRUE	FALSE
verb	2	FALSE	dárul	FALSE	FALSE
verb	2	TRUE	rűkel	TRUE	FALSE
verb	3	FALSE	jiravot	TRUE	TRUE
verb	3	TRUE	nőfíviz	TRUE	TRUE
noun	2	FALSE	fídoj	TRUE	FALSE
noun	2	TRUE	knügört	TRUE	TRUE
verb	2	FALSE	kóril	TRUE	FALSE
verb	2	TRUE	zőzig	TRUE	TRUE
verb	3	FALSE	táfilíz	TRUE	TRUE
verb	3	TRUE	szőbüfüt	TRUE	TRUE
noun	2	FALSE	frúrul	TRUE	TRUE
